"","Year","Date","Start","End","Location","Site","Habitat","Transect","Swath","Taxonomy","Family","Count","Total_Length","Length_Anomaly","Biomass","Coarse_Trophic","Fine_Trophic","Cloud_Cover","Wind_Velocity","Sea_State","Swell","Visibility","Surge","Diver"
"3500","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Acanthurus olivaceus","Acanthuridae",1,170,"0",93.7,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"AB"
"3501","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Anampses caeruleopunctatus","Labridae",2,75,"0",12.57,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3502","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Balistapus undulatus","Balistidae",1,60,"0",2.49,"Secondary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"AB"
"3503","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Balistapus undulatus","Balistidae",1,100,"0",14.1,"Secondary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"AB"
"3504","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Balistapus undulatus","Balistidae",1,150,"0",55.8,"Secondary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"AB"
"3505","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Centropyge flavissima","Pomacanthidae",5,40,"0",13.26,"Primary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"AB"
"3506","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Centropyge flavissima","Pomacanthidae",2,45,"0",7.19,"Primary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"AB"
"3507","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Centropyge flavissima","Pomacanthidae",3,50,"0",14.14,"Primary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"AB"
"3508","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Cephalopholis urodeta","Serranidae",1,160,"0",69.7,"Piscivore_primarily","Piscivore",45,1,0,1.5,38.2,1.5,"AB"
"3509","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Chaetodon pelewensis","Chaetodontidae",2,56,"0",8.96,"Secondary Consumer","Corallivore",45,1,0,1.5,38.2,1.5,"AB"
"3510","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Chaetodon quadrimaculatus","Chaetodontidae",2,110,"0",76.7,"Secondary Consumer","Corallivore",45,1,0,1.5,38.2,1.5,"AB"
"3511","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Chaetodon quadrimaculatus","Chaetodontidae",2,120,"0",98,"Secondary Consumer","Corallivore",45,1,0,1.5,38.2,1.5,"AB"
"3512","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Cheilinus trilobatus","Labridae",1,150,"0",64.1,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3513","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Chlorurus spilurus","Scaridae",12,130,"0",591.7,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"AB"
"3514","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Chlorurus spilurus","Scaridae",6,170,"0",656.1,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"AB"
"3515","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Chlorurus spilurus","Scaridae",1,190,"0",152.1,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"AB"
"3516","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Chlorurus spilurus","Scaridae",2,200,"0",354.3,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"AB"
"3517","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Chromis vanderbilti","Pomacentridae",64,25,"0",16.69,"Planktivore","Planktivore_exclusively",45,1,0,1.5,38.2,1.5,"AB"
"3518","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Chromis vanderbilti","Pomacentridae",105,30,"0",48.85,"Planktivore","Planktivore_exclusively",45,1,0,1.5,38.2,1.5,"AB"
"3519","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Cirrhilabrus scottorum","Labridae",5,50,"0",8.91,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3520","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Cirrhilabrus scottorum","Labridae",4,60,"0",12.72,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3521","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Coris gaimard","Labridae",1,70,"0",3.65,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3522","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Coris gaimard","Labridae",1,90,"0",8.28,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3523","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Coris gaimard","Labridae",1,140,"0",34.9,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3524","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Gomphosus varius","Labridae",2,65,"0",5.8,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3525","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Halichoeres claudia","Labridae",2,50,"0",3.92,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3526","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Halichoeres claudia","Labridae",3,60,"0",10.13,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3527","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Halichoeres claudia","Labridae",4,70,"0",21.4,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3528","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Macropharyngodon meleagris","Labridae",2,40,"0",1.75,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3529","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Macropharyngodon meleagris","Labridae",4,45,"0",5.1,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3530","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Macropharyngodon meleagris","Labridae",1,60,"0",3.18,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3531","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Melichthys vidua","Balistidae",2,160,"0",138.8,"Primary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"AB"
"3532","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Melichthys vidua","Balistidae",2,180,"0",207,"Primary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"AB"
"3533","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Naso lituratus","Acanthuridae",1,200,"0",81,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"AB"
"3534","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Odonus niger","Balistidae",53,100,"0",571.5,"Planktivore","Planktivore_exclusively",45,1,0,1.5,38.2,1.5,"AB"
"3535","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Odonus niger","Balistidae",27,120,"0",540.5,"Planktivore","Planktivore_exclusively",45,1,0,1.5,38.2,1.5,"AB"
"3536","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Odonus niger","Balistidae",24,150,"0",1024.3,"Planktivore","Planktivore_exclusively",45,1,0,1.5,38.2,1.5,"AB"
"3537","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Oxycheilinus unifasciatus","Labridae",1,140,"0",47,"Piscivore_primarily","Piscivore",45,1,0,1.5,38.2,1.5,"AB"
"3538","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Parupeneus multifasciatus","Mullidae",2,50,"0",2.92,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3539","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Parupeneus multifasciatus","Mullidae",1,60,"0",2.62,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3540","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Parupeneus multifasciatus","Mullidae",2,70,"0",8.6,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3541","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Parupeneus multifasciatus","Mullidae",1,80,"0",6.6,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3542","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Parupeneus multifasciatus","Mullidae",1,100,"0",13.5,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3543","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Pomachromis fuscidorsalis","Pomacentridae",104,45,"0",182.41,"Planktivore","Planktivore_exclusively",45,1,0,1.5,38.2,1.5,"AB"
"3544","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Scarus globiceps","Scaridae",1,130,"0",45.9,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"AB"
"3545","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Scarus psittacus","Scaridae",4,130,"0",209.1,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"AB"
"3546","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Scarus schlegeli","Scaridae",1,110,"0",28.5,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"AB"
"3547","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Stethojulis bandanensis","Labridae",1,50,"0",1.94,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3548","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Stethojulis bandanensis","Labridae",3,60,"0",9.3,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3549","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Sufflamen bursa","Balistidae",1,80,"0",14.31,"Secondary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"AB"
"3550","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Sufflamen bursa","Balistidae",4,110,"0",145.5,"Secondary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"AB"
"3551","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Sufflamen bursa","Balistidae",3,120,"0",140.8,"Secondary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"AB"
"3552","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Thalassoma quinquevittatum","Labridae",3,40,"0",2.7,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3553","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Thalassoma quinquevittatum","Labridae",6,50,"0",10.78,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3554","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Thalassoma quinquevittatum","Labridae",2,60,"0",6.32,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3555","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Thalassoma quinquevittatum","Labridae",5,70,"0",25.48,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3556","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Thalassoma quinquevittatum","Labridae",1,85,"0",9.3,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"AB"
"3557","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Zebrasoma scopas","Acanthuridae",4,110,"0",152.3,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"AB"
"3558","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 2 Swath 5 m",5,"FO",2,5,"Zebrasoma scopas","Acanthuridae",2,120,"0",98.8,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"AB"
"3559","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 1 m",5,"FO",3,1,"Caracanthus maculatus","Scorpaenidae",2,30,"0",1.2,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3560","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 1 m",5,"FO",3,1,"Cirripectes variolosus","Blenniidae",1,35,"0",0.67,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3561","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 1 m",5,"FO",3,1,"Neocirrhites armatus","Cirrhitidae",5,40,"0",4.32,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3562","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 1 m",5,"FO",3,1,"Neocirrhites armatus","Cirrhitidae",2,45,"0",2.54,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3563","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 1 m",5,"FO",3,1,"Neocirrhites armatus","Cirrhitidae",1,50,"0",1.79,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3564","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 1 m",5,"FO",3,1,"Paracirrhites arcatus","Cirrhitidae",1,45,"0",1.27,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3565","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 1 m",5,"FO",3,1,"Paracirrhites arcatus","Cirrhitidae",1,50,"0",1.79,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3566","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 1 m",5,"FO",3,1,"Paracirrhites arcatus","Cirrhitidae",3,60,"0",9.74,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3567","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 1 m",5,"FO",3,1,"Paracirrhites arcatus","Cirrhitidae",2,70,"0",10.75,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3568","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 1 m",5,"FO",3,1,"Paracirrhites arcatus","Cirrhitidae",1,75,"0",6.73,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3569","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 1 m",5,"FO",3,1,"Pseudocheilinus tetrataenia","Labridae",1,40,"0",0.88,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3570","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 1 m",5,"FO",3,1,"Pseudocheilinus tetrataenia","Labridae",1,45,"0",1.27,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3571","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 1 m",5,"FO",3,1,"Stegastes fasciolatus","Pomacentridae",1,50,"0",3.36,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3572","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Acanthurus nigrofuscus","Acanthuridae",3,40,"0",3.62,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3573","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Acanthurus nigrofuscus","Acanthuridae",10,50,"0",23.71,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3574","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Acanthurus nigrofuscus","Acanthuridae",4,60,"0",16.47,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3575","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Acanthurus nigrofuscus","Acanthuridae",1,70,"0",6.57,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3576","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Acanthurus nigrofuscus","Acanthuridae",5,80,"0",49.19,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3577","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Acanthurus nigrofuscus","Acanthuridae",7,90,"0",98.38,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3578","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Acanthurus nigrofuscus","Acanthuridae",1,100,"0",19.3,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3579","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Acanthurus nigros","Acanthuridae",4,120,"0",141.1,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3580","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Acanthurus nigros","Acanthuridae",1,140,"0",55.9,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3581","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Acanthurus olivaceus","Acanthuridae",1,180,"0",111.1,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3582","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Anampses caeruleopunctatus","Labridae",1,90,"0",10.45,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3583","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Balistapus undulatus","Balistidae",2,100,"0",28.2,"Secondary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"JN"
"3584","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Balistapus undulatus","Balistidae",2,120,"0",52.3,"Secondary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"JN"
"3585","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Balistapus undulatus","Balistidae",1,130,"0",34.3,"Secondary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"JN"
"3586","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Balistapus undulatus","Balistidae",1,140,"0",44.1,"Secondary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"JN"
"3587","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Cantherhines sandwichiensis","Monacanthidae",2,120,"0",46.4,"Primary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"JN"
"3588","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Centropyge flavissima","Pomacanthidae",5,40,"0",13.26,"Primary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"JN"
"3589","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Centropyge flavissima","Pomacanthidae",1,45,"0",3.59,"Primary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"JN"
"3590","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Centropyge flavissima","Pomacanthidae",4,50,"0",18.86,"Primary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"JN"
"3591","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Centropyge flavissima","Pomacanthidae",1,60,"0",7.54,"Primary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"JN"
"3592","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Centropyge loricula","Pomacanthidae",1,40,"0",2.65,"Primary Consumer","Omnivore",45,1,0,1.5,38.2,1.5,"JN"
"3593","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Chaetodon citrinellus","Chaetodontidae",1,40,"0",1.79,"Secondary Consumer","Corallivore",45,1,0,1.5,38.2,1.5,"JN"
"3594","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Chaetodon pelewensis","Chaetodontidae",6,60,"0",33.76,"Secondary Consumer","Corallivore",45,1,0,1.5,38.2,1.5,"JN"
"3595","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Chaetodon pelewensis","Chaetodontidae",2,70,"0",18.71,"Secondary Consumer","Corallivore",45,1,0,1.5,38.2,1.5,"JN"
"3596","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Cheilinus trilobatus","Labridae",1,150,"0",64.1,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3597","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Cheilinus trilobatus","Labridae",1,180,"0",112,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3598","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Cheilinus trilobatus","Labridae",1,200,"0",154.7,"Secondary Consumer","Benthic Invertebrate Consumer",45,1,0,1.5,38.2,1.5,"JN"
"3599","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Chlorurus spilurus","Scaridae",2,150,"0",150.8,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3600","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Chlorurus spilurus","Scaridae",1,160,"0",91.3,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3601","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Chlorurus spilurus","Scaridae",20,170,"0",2187,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3602","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Chlorurus spilurus","Scaridae",1,200,"0",177.2,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
"3603","2014","2014-08-10","09:25","10:15","LTER 5 Forereef Fish Transect 3 Swath 5 m",5,"FO",3,5,"Chlorurus spilurus","Scaridae",2,220,"0",470.2,"Primary Consumer","Herbivore/Detritivore",45,1,0,1.5,38.2,1.5,"JN"
